client_id,Nbr_Transactions_2025,Montant_Total_2025,Montant_Moyen_2025,Montant_Max_2025,NCP,CPT_AGENCE_CODE,CLIENT_MARCHE,utilise_mobile_banking_2025,CSP_2025,Segment_NMR_2025,CLIENT_SPEC_LIB_2025,CLT_SECTEUR_ACTIVITE_LIB_2025,Nbr_Cheques_2025,Montant_Cheques_2025,Plafond_Chequier_2025,Ratio_Cheques_Paiements_2025,NBRE_TRANSACTIONS_2024,MONTANT_TOTAL_2024,MONTANT_MOYEN_2024,MONTANT_MAX_2024,NCP_client,AGENCE_COMPTE,MARCHE,utilise_mobile_banking_2024,CSP_2024,Segment_NMR_2024,CLIENT_SPEC_LIB_2024,CLT_SECTEUR_ACTIVITE_LIB_2024,NBRE_CHQ_COMPENSES_2024,MONTANT_CHQ_COMPENSES_2024,MONTANT_MAX_CHQ_2024,NBRE_PREAVIS,NBRE_CNP,NBRE_CNP_INCIDENT,AUTORISATION,NBRE_CHEQUIERS_OCTROYES_2024,NBRE_CHEQUES_OCTROYES_2024,NBRE_CHEQUES_EN_CIRCULATION,Ecart_Nbr_Cheques_2024_2025,Ecart_Montant_Max_2024_2025,A_Demande_Derogation,Derogation_Acceptee,Derogation_Refusee
9a54e090,1,48061.22,48061.22,48061.22,e04f8d0d50,22.0,GEI,False,SALARIE CADRE MOYEN,S2 Premium,,ENSEIGNEMENT,0.0,0.0,0.0,0.0,12,620927.87,51743.989166666666,92471.68,e04f8d0d50,22.0,GEI,True,SALARIE CADRE MOYEN,S2 Premium,,ENSEIGNEMENT,4.0,218985.63999999998,92471.68,0,0,0,7602.055377596956,1,25,21.0,-4.0,-44410.45999999999,1,0,1
9a9bd442,13,648688.9299999999,49899.148461538454,98106.73,be1d438453,29.0,PRO,False,COMMERCANT,S3 Essentiel,,CONSTRUCTION,2.0,33212.31,26465.53,0.15384615384615385,9,373182.68,41464.74222222222,93510.24,be1d438453,29.0,Particuliers,True,COMMERCANT,S3 Essentiel,,CONSTRUCTION,3.0,81529.12,38290.15,0,0,0,11707.05980837221,1,25,22.0,-1.0,59816.579999999994,1,0,1
9aeeca21,28,1800302.8,64296.52857142857,114518.96,8bd9c7447c,40.0,TPE,False,COMMERCANT,S3 Essentiel,,INDUSTRIE MANUFACTURIÈRE,2.0,208485.0,104242.5,0.07142857142857142,50,2681894.9,53637.898,92565.15,8bd9c7447c,40.0,PME,True,COMMERCANT,S3 Essentiel,,INDUSTRIE MANUFACTURIÈRE,12.0,502699.76,66374.69,1,0,0,32164.96757940918,1,25,13.0,-10.0,48144.270000000004,1,0,1
9af347e3,13,806094.39,62007.26076923077,110664.7,2766f6a2c9,26.0,GEI,True,RENTIER,NON SEGMENTE,,CONSTRUCTION,0.0,0.0,0.0,0.0,8,449030.07,56128.75875,90760.16,2766f6a2c9,26.0,TPE,True,RENTIER,NON SEGMENTE,,CONSTRUCTION,3.0,237663.88,88460.88,1,0,1,26123.20345512039,1,25,22.0,-3.0,22203.819999999992,1,1,0
9b85b07f,23,1480591.3,64373.534782608695,117181.13,0d1b46e3da,39.0,PME,True,TPE,S3 Essentiel,,INFORMATION ET COMMUNICATION,2.0,80779.34999999999,67183.12,0.08695652173913043,7,431068.55,61581.22142857143,90784.92,0d1b46e3da,39.0,GEI,False,TPE,S3 Essentiel,,INFORMATION ET COMMUNICATION,4.0,276215.11,90784.92,1,0,0,43596.78084747955,1,25,21.0,-2.0,26396.210000000006,1,1,0
9bb8ca5c,28,1218131.68,43504.70285714285,117960.72,08621e996b,32.0,Particuliers,False,JEUNE,S5 Univers,,ADMINISTRATION PUBLIQUE,2.0,10831.52,8379.85,0.07142857142857142,8,542206.63,67775.82875,98291.48,08621e996b,32.0,PME,False,JEUNE,S5 Univers,,ADMINISTRATION PUBLIQUE,3.0,219714.22999999998,84865.42,0,0,0,16628.037849161792,1,25,22.0,-1.0,33095.3,1,0,1
9be86213,24,1203152.72,50131.363333333335,118336.22,a586166537,222.0,TPE,False,COMMERCANT,S2 Premium,,COMM ET RÉPAR AUTOS MOTOCYCL,0.0,0.0,0.0,0.0,4,89731.8,22432.95,39351.18,a586166537,222.0,GEI,False,COMMERCANT,S2 Premium,,COMM ET RÉPAR AUTOS MOTOCYCL,0.0,0.0,0.0,1,0,0,23780.113685421507,1,25,25.0,0.0,118336.22,1,1,0
9c02b2b4,27,1429895.52,52959.09333333333,113453.18,cf5c51691c,41.0,TPE,True,SALARIE CADRE MOYEN,S3 Essentiel,,AUTRES ACTIVITÉS DE SERVICES,0.0,0.0,0.0,0.0,7,415993.36,59427.62285714286,96167.46,cf5c51691c,41.0,TPE,True,SALARIE CADRE MOYEN,S3 Essentiel,,AUTRES ACTIVITÉS DE SERVICES,3.0,149543.5,96167.46,1,0,0,37736.422843910914,1,25,22.0,-3.0,17285.719999999987,1,1,0
9cac330b,4,199270.56,49817.64,93264.65,296f7c1090,123.0,PME,False,SALARIE CADRE MOYEN,S5 Univers,,INDUSTRIE MANUFACTURIÈRE,0.0,0.0,0.0,0.0,15,557777.8,37185.18666666667,79880.78,296f7c1090,123.0,PME,True,SALARIE CADRE MOYEN,S5 Univers,,INDUSTRIE MANUFACTURIÈRE,6.0,264901.23,79880.78,1,0,0,4083.237820328722,1,25,19.0,-6.0,13383.869999999995,1,1,0
9cff97a5,1,20694.72,20694.72,20694.72,c12ce869a3,9.0,TRE,False,RETRAITE,S3 Essentiel,,CONSTRUCTION,0.0,0.0,0.0,0.0,11,545355.63,49577.784545454546,96340.63,c12ce869a3,9.0,PRO,False,RETRAITE,S3 Essentiel,,CONSTRUCTION,2.0,102441.42,57267.21,1,0,0,11219.16117825163,1,25,23.0,-2.0,-36572.49,1,1,0
9d5fbf32,20,790724.28,39536.214,107046.07,8f1a516ae4,97.0,GEI,True,SALARIE HAUT CADRE,S2 Premium,,SANTÉ HUMAINE ET ACTION SOCIAL,0.0,0.0,0.0,0.0,17,917127.04,53948.64941176471,98824.03,8f1a516ae4,97.0,Particuliers,True,SALARIE HAUT CADRE,S2 Premium,,SANTÉ HUMAINE ET ACTION SOCIAL,6.0,336496.10000000003,90188.1,0,0,0,9750.251860281072,1,25,19.0,-6.0,16857.97,1,1,0
9d749441,18,1266177.5,70343.19444444444,119959.53,b99c8cadea,46.0,TPE,False,SALARIE CADRE MOYEN,S3 Essentiel,,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,26,1069589.56,41138.060000000005,92535.22,b99c8cadea,46.0,Particuliers,False,SALARIE CADRE MOYEN,S3 Essentiel,,ADMINISTRATION PUBLIQUE,13.0,469886.9,92535.22,0,0,0,413.88278091917255,1,25,12.0,-13.0,27424.309999999998,1,1,0
9d86d7b1,9,687346.83,76371.87,117640.55,52d83134ff,17.0,PRO,False,SALARIE CADRE MOYEN,S4 Avenir,,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,7,313780.57,44825.79571428571,97898.28,52d83134ff,17.0,Particuliers,False,SALARIE CADRE MOYEN,S4 Avenir,,ADMINISTRATION PUBLIQUE,2.0,63594.15,49389.26,1,0,0,39776.076847310535,1,25,23.0,-2.0,68251.29000000001,1,1,0
9d873fcc,5,287379.04000000004,57475.808000000005,98662.32,fae6f90e7d,162.0,GEI,False,JEUNE,S5 Univers,BANQUE DIGITALE,AUTRES ACTIVITÉS DE SERVICES,1.0,84091.52,84091.52,0.2,19,1022886.3300000001,53836.12263157895,98216.71,fae6f90e7d,162.0,GEI,False,JEUNE,S5 Univers,BANQUE DIGITALE,AUTRES ACTIVITÉS DE SERVICES,9.0,525230.1799999999,98216.71,0,0,0,37421.53665409804,1,25,16.0,-8.0,445.6100000000006,1,1,0
9d8d757d,24,1296268.7,54011.19583333333,108088.01,92a55dbea6,57.0,TPE,True,SALARIE AGENT D EXECUTION,S5 Univers,,ADMINISTRATION PUBLIQUE,1.0,13549.43,13549.43,0.041666666666666664,6,440106.57999999996,73351.09666666666,97404.28,92a55dbea6,57.0,PRO,False,SALARIE AGENT D EXECUTION,S5 Univers,,ADMINISTRATION PUBLIQUE,2.0,150595.55,97404.28,1,0,1,48823.392843362424,1,25,23.0,-1.0,10683.729999999996,1,1,0
9df766c8,33,1326910.44,40209.40727272727,117182.38,1d958caf6e,167.0,TPE,True,TRE SALARIE,NOUVEAU CLIENT,,AUTRES ACTIVITÉS DE SERVICES,0.0,0.0,0.0,0.0,36,1710034.9200000002,47500.97,94816.91,098b98565a,167.0,PRO,False,TRE SALARIE,NOUVEAU CLIENT,,AUTRES ACTIVITÉS DE SERVICES,24.0,1151707.23,88719.67,0,0,0,49752.88850943239,1,25,1.0,-24.0,28462.710000000006,1,1,0
9e0fe854,30,1260026.32,42000.87733333334,116984.45,60387aef3c,177.0,TRE,False,PME,A Developper Engagements,,COMM ET RÉPAR AUTOS MOTOCYCL,2.0,1433.4,716.7,0.06666666666666667,28,1388137.46,49576.337857142855,91360.7,5867b21fd2,177.0,PRO,False,PME,A Developper Engagements,,COMM ET RÉPAR AUTOS MOTOCYCL,12.0,631319.48,91127.08,0,1,0,31595.11744226482,1,25,13.0,-10.0,25857.369999999995,1,1,0
9e8ef82e,1,47703.5,47703.5,47703.5,1d135b3b9f,36.0,TPE,True,SALARIE CADRE MOYEN,S3 Essentiel,,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,7,298301.35,42614.47857142857,85854.56,1d135b3b9f,36.0,TPE,False,SALARIE CADRE MOYEN,S3 Essentiel,,ADMINISTRATION PUBLIQUE,6.0,212446.79,71658.13,0,0,0,24471.40902184908,1,25,19.0,-6.0,-23954.630000000005,1,1,0
9ef8079e,33,2440558.89,73956.33,114867.03,39ed7bb835,107.0,TRE,True,TRE SALARIE,S4 Avenir,,ACTIV FINANCIÈRES ET ASSURANCE,0.0,0.0,0.0,0.0,72,3389710.62,47079.31416666667,96154.47,8bcd353e50,107.0,PME,True,TRE SALARIE,S4 Avenir,,ACTIV FINANCIÈRES ET ASSURANCE,18.0,945480.39,72517.26,0,0,0,32086.315459293925,1,25,7.0,-18.0,42349.770000000004,1,1,0
9efe28ea,13,747589.54,57506.8876923077,112905.45,0e9abc2aa2,59.0,TPE,True,SALARIE CADRE MOYEN,S3 Essentiel,,ADMINISTRATION PUBLIQUE,2.0,134356.3,70610.34,0.15384615384615385,27,1249578.08,46280.669629629636,98777.83,0e9abc2aa2,59.0,PME,True,SALARIE CADRE MOYEN,S3 Essentiel,,ADMINISTRATION PUBLIQUE,13.0,564960.91,98777.83,0,0,0,30191.75217927283,1,25,12.0,-11.0,14127.619999999995,1,1,0
9f0efc14,22,1481182.8,67326.4909090909,110961.1,b52f8e5780,171.0,GEI,False,SALARIE AGENT D EXECUTION,S5 Univers,,INDUSTRIE MANUFACTURIÈRE,1.0,97869.06,97869.06,0.045454545454545456,24,1518316.21,63263.175416666665,99723.09,b52f8e5780,171.0,TPE,True,SALARIE AGENT D EXECUTION,S5 Univers,,INDUSTRIE MANUFACTURIÈRE,13.0,804616.01,97815.27,0,0,0,44225.863523610824,1,25,12.0,-12.0,13145.830000000002,1,1,0
9f2bed23,15,760474.74,50698.316,102835.41,f318792438,21.0,Particuliers,False,SALARIE CADRE MOYEN,S5 Univers,,INDUSTRIE MANUFACTURIÈRE,1.0,68520.54,68520.54,0.06666666666666667,3,159062.0,53020.666666666664,92544.25,f318792438,21.0,PME,True,SALARIE CADRE MOYEN,S5 Univers,,INDUSTRIE MANUFACTURIÈRE,2.0,120314.56,92544.25,0,1,0,5150.469475439917,1,25,23.0,-1.0,10291.160000000003,1,1,0
9f755ede,15,1089530.51,72635.36733333333,119381.71,7e855669fe,158.0,PME,True,SALARIE CADRE MOYEN,S3 Essentiel,,ENSEIGNEMENT,1.0,101817.39,101817.39,0.06666666666666667,7,347262.7,49608.95714285714,73755.14,7e855669fe,158.0,PRO,True,SALARIE CADRE MOYEN,S3 Essentiel,,ENSEIGNEMENT,2.0,100762.19,73755.14,2,0,0,25957.457935661012,1,25,23.0,-1.0,45626.57000000001,1,1,0
9f7fa460,10,679229.31,67922.93100000001,108580.79,47b319a319,108.0,Particuliers,False,JEUNE,S5 Univers,,TRANSPORTS ET ENTREPOSAGE,0.0,0.0,0.0,0.0,10,429333.98,42933.398,95067.09,47b319a319,108.0,PME,False,JEUNE,S5 Univers,,TRANSPORTS ET ENTREPOSAGE,5.0,265742.25,95067.09,0,0,0,15371.88183079254,1,25,20.0,-5.0,13513.699999999997,1,1,0
9fb14278,20,1163561.61,58178.080500000004,116579.71,a2611f497a,20.0,PRO,False,SALARIE CADRE MOYEN,S4 Avenir,,SANTÉ HUMAINE ET ACTION SOCIAL,2.0,74785.79000000001,70923.57,0.1,8,345508.57,43188.57125,98309.73,a2611f497a,20.0,TRE,True,SALARIE CADRE MOYEN,S4 Avenir,,SANTÉ HUMAINE ET ACTION SOCIAL,1.0,6898.23,6898.23,0,2,0,12604.633511384589,1,25,24.0,1.0,109681.48000000001,1,1,0
a00bf2ac,13,764125.5,58778.88461538462,116975.28,db680a3cc5,1.0,Particuliers,True,PME,A Developper Flux,,COMM ET RÉPAR AUTOS MOTOCYCL,1.0,14714.88,14714.88,0.07692307692307693,12,666207.24,55517.27,97627.43,db680a3cc5,1.0,PME,True,PME,A Developper Flux,,COMM ET RÉPAR AUTOS MOTOCYCL,9.0,546133.19,97627.43,1,0,0,48766.22456518363,1,25,16.0,-8.0,19347.850000000006,1,0,1
a0c69c23,4,330682.0,82670.5,114760.71,d2019921ee,59.0,PRO,False,SALARIE CADRE MOYEN,S3 Essentiel,,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,15,433898.88,28926.592,81813.79,d2019921ee,59.0,TRE,True,SALARIE CADRE MOYEN,S3 Essentiel,,ADMINISTRATION PUBLIQUE,5.0,124280.06,45205.35,0,2,0,34219.352696320704,1,25,20.0,-5.0,69555.36000000002,1,0,1
a0ea2311,54,2775058.6,51389.974074074074,111846.29,9622bba887,50.0,Particuliers,False,TRE PROFESSIONNEL,S4 Avenir,,INDUSTRIE MANUFACTURIÈRE,4.0,162142.91999999998,50729.61,0.07407407407407407,18,1017869.8,56548.322222222225,97081.07,1a0fad0fb3,50.0,GEI,True,TRE PROFESSIONNEL,S4 Avenir,,INDUSTRIE MANUFACTURIÈRE,10.0,428408.76,94290.46,2,0,1,40879.24916665794,1,25,15.0,-6.0,17555.829999999987,1,1,0
a10adbd2,26,1467060.78,56425.414615384616,110213.39,8c6a25bf93,103.0,Particuliers,True,RETRAITE,S4 Avenir,,AUTRES ACTIVITÉS DE SERVICES,2.0,99575.33,95754.42,0.07692307692307693,26,1224063.1099999999,47079.350384615376,91969.66,8c6a25bf93,103.0,PME,False,RETRAITE,S4 Avenir,,AUTRES ACTIVITÉS DE SERVICES,10.0,345167.03,57689.07,1,0,0,19585.470563223527,1,25,15.0,-8.0,52524.32,1,0,1
a10c1862,26,1419182.55,54583.94423076923,112311.7,9ad84021a5,2.0,TPE,True,SALARIE AGENT D EXECUTION,S5 Univers,,INFORMATION ET COMMUNICATION,0.0,0.0,0.0,0.0,19,829877.0900000001,43677.741578947374,85798.92,9ad84021a5,2.0,GEI,False,SALARIE AGENT D EXECUTION,S5 Univers,,INFORMATION ET COMMUNICATION,6.0,404856.34,85798.92,0,0,0,26181.460509857112,1,25,19.0,-6.0,26512.78,1,0,1
a186ba40,17,1116263.5,65662.55882352941,114824.4,ef62e18f76,168.0,TRE,False,COMMERCANT,S4 Avenir,,TRANSPORTS ET ENTREPOSAGE,1.0,114376.78,114376.78,0.058823529411764705,10,654174.87,65417.487,96685.32,ef62e18f76,168.0,Particuliers,False,COMMERCANT,S4 Avenir,,TRANSPORTS ET ENTREPOSAGE,5.0,324310.25,96685.32,0,0,0,9430.813427798645,1,25,20.0,-4.0,18139.079999999987,1,1,0
a1b99d49,4,245910.07,61477.5175,87179.22,81e6504dd8,21.0,Particuliers,True,TPE,NOUVEAU CLIENT,,HÉBERGEMENT ET RESTAURATION,0.0,0.0,0.0,0.0,12,681340.47,56778.3725,94142.98,81e6504dd8,21.0,PRO,False,TPE,NOUVEAU CLIENT,,HÉBERGEMENT ET RESTAURATION,7.0,314091.96,71787.85,0,0,0,17242.42751580239,1,25,18.0,-7.0,15391.369999999995,1,1,0
a1d8472b,11,779348.24,70849.84,117641.5,381a270905,181.0,PRO,False,JEUNE,S5 Univers,,ENSEIGNEMENT,0.0,0.0,0.0,0.0,28,1461386.71,52192.3825,97690.52,381a270905,181.0,Particuliers,False,JEUNE,S5 Univers,,ENSEIGNEMENT,5.0,302529.37,92418.37,1,0,1,16740.274803531036,1,25,20.0,-5.0,25223.130000000005,1,1,0
a1df518d,6,340864.23,56810.704999999994,99470.72,377d2d9a19,33.0,GEI,True,PME,A Intensifier Engagements,,ACTIV DE SCES ADMIN ET SOUTIEN,0.0,0.0,0.0,0.0,30,1554406.34,51813.54466666667,88855.66,377d2d9a19,33.0,TRE,False,PME,A Intensifier Engagements,,ACTIV DE SCES ADMIN ET SOUTIEN,14.0,623851.39,83226.67,0,0,0,49907.91753091608,1,25,11.0,-14.0,16244.050000000003,1,1,0
a1ebd755,12,821038.1699999999,68419.84749999999,110672.0,698e0dcbb9,144.0,GEI,True,TRE SANS PROFFESION,S2 Premium,,ACTIVITÉS EXTRA TERRITORIALES,0.0,0.0,0.0,0.0,7,333832.47,47690.352857142854,88343.4,698e0dcbb9,144.0,PRO,True,TRE SANS PROFFESION,S2 Premium,,ACTIVITÉS EXTRA TERRITORIALES,1.0,53855.66,53855.66,2,0,1,25263.014553039204,1,25,24.0,-1.0,56816.34,1,1,0
a222d9df,20,822976.05,41148.802500000005,105488.47,de94d89ae0,13.0,Particuliers,False,SALARIE CADRE MOYEN,S4 Avenir,,INFORMATION ET COMMUNICATION,2.0,151156.91,105488.47,0.1,15,716447.53,47763.16866666667,96132.34,de94d89ae0,13.0,TRE,False,SALARIE CADRE MOYEN,S4 Avenir,,INFORMATION ET COMMUNICATION,2.0,101902.5,82341.94,0,0,0,16156.411918463447,1,25,23.0,0.0,23146.53,1,1,0
a22f2af8,7,287352.13,41050.30428571429,58843.18,8ecf5fd11a,51.0,GEI,False,TPE,S3 Essentiel,,COMM ET RÉPAR AUTOS MOTOCYCL,0.0,0.0,0.0,0.0,15,715565.36,47704.35733333333,92853.27,8ecf5fd11a,51.0,PME,False,TPE,S3 Essentiel,,COMM ET RÉPAR AUTOS MOTOCYCL,8.0,311715.22000000003,92853.27,1,0,0,37827.701606908624,1,25,17.0,-8.0,-34010.090000000004,1,1,0
a26ea63c,46,3014451.28,65531.549565217385,119008.26,03215793ce,32.0,Particuliers,True,AGRICULTEUR,S4 Avenir,,AUTRES ACTIVITÉS DE SERVICES,6.0,259815.78,80688.81,0.13043478260869565,28,1511729.08,53990.32428571429,85493.95,03215793ce,32.0,TPE,True,AGRICULTEUR,S4 Avenir,,AUTRES ACTIVITÉS DE SERVICES,12.0,680941.6799999999,81252.16,1,0,0,19683.734297692197,1,25,13.0,-6.0,37756.09999999999,1,1,0
a2d255e9,15,911773.4299999999,60784.89533333333,117395.79,f9dab43e07,33.0,GEI,False,SALARIE CADRE MOYEN,S4 Avenir,,CONSTRUCTION,1.0,117395.79,117395.79,0.06666666666666667,11,474411.93,43128.35727272727,92892.03,f9dab43e07,33.0,Particuliers,False,SALARIE CADRE MOYEN,S4 Avenir,,CONSTRUCTION,0.0,0.0,0.0,0,0,0,47583.49783013343,1,25,25.0,1.0,117395.79,1,1,0
a2e74077,7,370688.97000000003,52955.567142857144,115512.33,c3b5e62b9d,141.0,PME,True,SALARIE CADRE MOYEN,S3 Essentiel,,SANTÉ HUMAINE ET ACTION SOCIAL,2.0,124477.1,78371.03,0.2857142857142857,7,431823.87,61689.124285714286,79235.58,c3b5e62b9d,141.0,TRE,False,SALARIE CADRE MOYEN,S3 Essentiel,,SANTÉ HUMAINE ET ACTION SOCIAL,3.0,203392.40999999997,69158.59,1,1,1,24136.735309933803,1,25,22.0,-1.0,46353.740000000005,1,0,1
a30c2dd4,5,262715.41,52543.081999999995,81524.44,e8315c6432,23.0,TRE,False,TRE SALARIE,CLIENT INACTIF,,COMM ET RÉPAR AUTOS MOTOCYCL,1.0,9477.19,9477.19,0.2,13,676178.89,52013.76076923077,93694.86,e8315c6432,23.0,TPE,True,TRE SALARIE,CLIENT INACTIF,,COMM ET RÉPAR AUTOS MOTOCYCL,5.0,223374.14,63752.44,0,1,0,18302.413641076997,1,25,20.0,-4.0,17772.0,1,1,0
a33eab13,15,845511.9,56367.46,119166.36,027ebd8ea5,5.0,PRO,True,RETRAITE,S4 Avenir,,ADMINISTRATION PUBLIQUE,1.0,24766.14,24766.14,0.06666666666666667,16,746221.59,46638.849375,91226.42,027ebd8ea5,5.0,GEI,False,RETRAITE,S4 Avenir,,ADMINISTRATION PUBLIQUE,8.0,429808.38,91226.42,2,0,0,8511.793458659222,1,25,17.0,-7.0,27939.940000000002,1,1,0
a379955a,1,30172.99,30172.99,30172.99,5aea38472f,157.0,TPE,True,SALARIE CADRE MOYEN,S5 Univers,BANQUE DIGITALE,COMM ET RÉPAR AUTOS MOTOCYCL,0.0,0.0,0.0,0.0,4,186593.13,46648.2825,95769.34,5aea38472f,157.0,PME,False,SALARIE CADRE MOYEN,S5 Univers,BANQUE DIGITALE,COMM ET RÉPAR AUTOS MOTOCYCL,3.0,162075.18,95769.34,1,0,0,36712.9071289622,1,25,22.0,-3.0,-65596.34999999999,1,1,0
a3b43695,27,1250776.56,46325.05777777778,114919.76,cf529a63fc,127.0,PME,False,TPE,NOUVEAU CLIENT,,AUTRES ACTIVITÉS DE SERVICES,0.0,0.0,0.0,0.0,18,748364.4299999999,41575.801666666666,63783.54,bd686a21b4,127.0,GEI,False,TPE,NOUVEAU CLIENT,,AUTRES ACTIVITÉS DE SERVICES,15.0,678172.74,63783.54,0,1,1,14816.743022343804,1,25,10.0,-15.0,51136.219999999994,1,1,0
a3b448da,6,356528.27,59421.378333333334,116653.83,3bd9b134b4,189.0,Particuliers,False,SALARIE HAUT CADRE,S2 Premium,,AUTRES ACTIVITÉS DE SERVICES,0.0,0.0,0.0,0.0,11,547585.11,49780.464545454546,93639.07,3bd9b134b4,189.0,Particuliers,False,SALARIE HAUT CADRE,S2 Premium,,AUTRES ACTIVITÉS DE SERVICES,7.0,306674.85000000003,93639.07,2,1,0,14812.361590473522,1,25,18.0,-7.0,23014.759999999995,1,0,1
a3d3ac8f,28,1828054.66,65287.66642857143,106083.36,b557a3e05c,62.0,PME,True,SALARIE AGENT D EXECUTION,S5 Univers,,ENSEIGNEMENT,1.0,99661.75,99661.75,0.03571428571428571,10,456312.94,45631.294,91802.71,b557a3e05c,62.0,PRO,False,SALARIE AGENT D EXECUTION,S5 Univers,,ENSEIGNEMENT,5.0,159291.41,84661.82,0,0,0,8325.963287938275,1,25,20.0,-4.0,21421.539999999994,1,0,1
a438ec9e,6,306030.22,51005.03666666666,102949.95,1703a54cc2,53.0,Particuliers,True,SALARIE CADRE MOYEN,S3 Essentiel,,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,11,447192.95,40653.90454545455,95686.38,1703a54cc2,53.0,Particuliers,False,SALARIE CADRE MOYEN,S3 Essentiel,,ADMINISTRATION PUBLIQUE,3.0,81311.94,48817.43,0,0,0,19240.318596422923,1,25,22.0,-3.0,54132.52,1,0,1
a46154d0,25,1576214.49,63048.5796,116326.92,36dc321430,112.0,GEI,False,SALARIE AGENT D EXECUTION,S3 Essentiel,,COMM ET RÉPAR AUTOS MOTOCYCL,2.0,147365.67,87297.1,0.08,10,431446.82,43144.682,96522.64,36dc321430,112.0,GEI,False,SALARIE AGENT D EXECUTION,S3 Essentiel,,COMM ET RÉPAR AUTOS MOTOCYCL,3.0,147338.75,96522.64,0,1,0,18124.707214536822,1,25,22.0,-1.0,19804.28,1,1,0
a47372cb,15,928847.16,61923.144,104325.58,86a4428f3c,68.0,TPE,False,SALARIE AGENT D EXECUTION,S4 Avenir,,INFORMATION ET COMMUNICATION,2.0,17961.81,15240.68,0.13333333333333333,4,227106.27,56776.5675,88181.5,86a4428f3c,68.0,TRE,True,SALARIE AGENT D EXECUTION,S4 Avenir,,INFORMATION ET COMMUNICATION,1.0,88181.5,88181.5,0,1,0,22679.7403128782,1,25,24.0,1.0,16144.080000000002,1,1,0
a48337ef,28,1886921.4,67390.05,119993.02,3db568e05d,25.0,PME,False,RETRAITE,S4 Avenir,,INFORMATION ET COMMUNICATION,1.0,27250.03,27250.03,0.03571428571428571,1,48521.51,48521.51,48521.51,3db568e05d,25.0,PME,True,RETRAITE,S4 Avenir,,INFORMATION ET COMMUNICATION,1.0,48521.51,48521.51,0,0,0,18793.34193465787,1,25,24.0,0.0,71471.51000000001,1,1,0
a5373285,3,311214.49,103738.16333333333,118369.79,8ab499dc9b,13.0,TPE,True,SALARIE HAUT CADRE,S2 Premium,,AUTRES ACTIVITÉS DE SERVICES,0.0,0.0,0.0,0.0,16,1010437.8,63152.3625,97923.69,8ab499dc9b,13.0,GEI,True,SALARIE HAUT CADRE,S2 Premium,,AUTRES ACTIVITÉS DE SERVICES,5.0,299926.81,97923.69,2,0,0,9993.941180716243,1,25,20.0,-5.0,20446.09999999999,1,1,0
a5768cf8,25,1534679.1199999999,61387.1648,117648.15,2aaff818ea,0.0,PME,True,RETRAITE,S4 Avenir,,INDUSTRIE MANUFACTURIÈRE,4.0,192069.99,101399.53,0.16,16,619655.4,38728.4625,99569.39,2aaff818ea,0.0,TRE,True,RETRAITE,S4 Avenir,,INDUSTRIE MANUFACTURIÈRE,7.0,196121.38,89578.96,0,0,0,39169.52676151677,1,25,18.0,-3.0,28069.189999999988,1,0,1
a5954584,14,829775.39,59269.67071428571,109884.33,e6c5e50631,66.0,GEI,True,SALARIE AGENT D EXECUTION,CLIENT INACTIF,,COMM ET RÉPAR AUTOS MOTOCYCL,1.0,19414.55,19414.55,0.07142857142857142,30,1332013.37,44400.445666666674,98696.08,e6c5e50631,66.0,GEI,False,SALARIE AGENT D EXECUTION,CLIENT INACTIF,,COMM ET RÉPAR AUTOS MOTOCYCL,14.0,688526.8200000001,98696.08,0,0,0,8887.802184698168,1,25,11.0,-13.0,11188.25,1,1,0
a59e2653,6,411628.0,68604.66666666667,110414.37,92c9889a79,151.0,TRE,True,JEUNE,S5 Univers,BANQUE DIGITALE,AUTRES ACTIVITÉS DE SERVICES,0.0,0.0,0.0,0.0,18,863742.62,47985.70111111111,98914.76,92c9889a79,151.0,Particuliers,False,JEUNE,S5 Univers,BANQUE DIGITALE,AUTRES ACTIVITÉS DE SERVICES,9.0,484738.29,98914.76,0,0,0,4793.435544430752,1,25,16.0,-9.0,11499.61,1,1,0
a5e268a0,1,4401.56,4401.56,4401.56,ceab33285d,228.0,PRO,True,SALARIE HAUT CADRE,S1 Excellence,,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,15,754703.5,50313.566666666666,85241.16,ceab33285d,228.0,TRE,True,SALARIE HAUT CADRE,S1 Excellence,,ADMINISTRATION PUBLIQUE,7.0,323589.1,65957.44,1,1,0,26745.368489309807,1,25,18.0,-7.0,-61555.880000000005,1,0,1
a5e9ddd1,13,770607.57,59277.50538461538,115270.76,2b4be202e7,192.0,PRO,True,SALARIE HAUT CADRE,S2 Premium,,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,15,696129.85,46408.65666666666,93510.17,2b4be202e7,192.0,Particuliers,True,SALARIE HAUT CADRE,S2 Premium,,ADMINISTRATION PUBLIQUE,7.0,311963.16000000003,92546.1,1,1,0,44960.32503561454,1,25,18.0,-7.0,22724.65999999999,1,1,0
